R,G,B,R',G',B',X,Y,Z,L',M',S',L,M,S,L,a,b,,RGB,Min,Max
0.750000,0.187500,0.625000,0.522522,0.029343,0.348510,0.303949,0.157264,0.316661,0.249081,0.168136,0.273954,0.629188,0.551934,0.649470,0.567794,0.196745,-0.077043,,,,
0.812500,0.187500,0.625000,0.625232,0.029343,0.348510,0.348520,0.179108,0.318485,0.291425,0.189904,0.283026,0.662993,0.574793,0.656562,0.593021,0.211287,-0.064010,,,,
0.875000,0.187500,0.625000,0.738845,0.029343,0.348510,0.397822,0.203271,0.320503,0.338265,0.213984,0.293062,0.696764,0.598127,0.664232,0.618615,0.224868,-0.051075,,,,
0.937500,0.187500,0.625000,0.863669,0.029343,0.348510,0.451989,0.229817,0.322719,0.389726,0.240439,0.304087,0.730443,0.621825,0.672460,0.644476,0.237637,-0.038308,,,,
1.000000,0.187500,0.625000,1.000000,0.029343,0.348510,0.511150,0.258811,0.325140,0.445931,0.269332,0.316129,0.763993,0.645797,0.681221,0.670526,0.249722,-0.025762,,,,
0.000000,0.250000,0.625000,0.000000,0.050876,0.348510,0.085301,0.061538,0.309740,0.045209,0.072051,0.233867,0.356240,0.416115,0.616108,0.402700,-0.028292,-0.163442,,,,
0.062500,0.250000,0.625000,0.005156,0.050876,0.348510,0.087539,0.062634,0.309832,0.047335,0.073144,0.234323,0.361737,0.418208,0.616507,0.405516,-0.022322,-0.161984,,,,
0.125000,0.250000,0.625000,0.014350,0.050876,0.348510,0.091528,0.064590,0.309995,0.051125,0.075092,0.235135,0.371146,0.421889,0.617219,0.410415,-0.012332,-0.159434,,,,
0.187500,0.250000,0.625000,0.029343,0.050876,0.348510,0.098035,0.067778,0.310261,0.057306,0.078270,0.236459,0.385538,0.427758,0.618375,0.418097,0.002402,-0.155403,,,,
0.250000,0.250000,0.625000,0.050876,0.050876,0.348510,0.107379,0.072358,0.310644,0.066184,0.082834,0.238361,0.404499,0.435915,0.620029,0.428554,0.020837,-0.149864,,,,
0.312500,0.250000,0.625000,0.079581,0.050876,0.348510,0.119836,0.078463,0.311154,0.078018,0.088917,0.240897,0.427299,0.446336,0.622219,0.441614,0.041612,-0.142889,,,,
0.375000,0.250000,0.625000,0.116016,0.050876,0.348510,0.135647,0.086211,0.311800,0.093039,0.096639,0.244115,0.453129,0.458900,0.624978,0.457009,0.063431,-0.134617,,,,
0.437500,0.250000,0.625000,0.160683,0.050876,0.348510,0.155030,0.095711,0.312594,0.111454,0.106106,0.248060,0.481244,0.473420,0.628327,0.474435,0.085283,-0.125231,,,,
0.500000,0.250000,0.625000,0.214041,0.050876,0.348510,0.178184,0.107059,0.313541,0.133452,0.117415,0.252773,0.511024,0.489674,0.632281,0.493586,0.106492,-0.114935,,,,
0.562500,0.250000,0.625000,0.276518,0.050876,0.348510,0.205296,0.120346,0.314650,0.159209,0.130656,0.258292,0.541988,0.507430,0.636850,0.514175,0.126670,-0.103930,,,,
0.625000,0.250000,0.625000,0.348510,0.050876,0.348510,0.236537,0.135657,0.315929,0.188890,0.145914,0.264651,0.573768,0.526460,0.642034,0.535945,0.145646,-0.092404,,,,
0.687500,0.250000,0.625000,0.430393,0.050876,0.348510,0.272071,0.153071,0.317383,0.222648,0.163268,0.271884,0.606093,0.546555,0.647830,0.558671,0.163391,-0.080525,,,,
0.750000,0.250000,0.625000,0.522522,0.050876,0.348510,0.312050,0.172664,0.319019,0.260629,0.182794,0.280021,0.638765,0.567528,0.654230,0.582165,0.179961,-0.068439,,,,
0.812500,0.250000,0.625000,0.625232,0.050876,0.348510,0.356621,0.194508,0.320842,0.302973,0.204562,0.289094,0.671637,0.589217,0.661220,0.606268,0.195455,-0.056265,,,,
0.875000,0.250000,0.625000,0.738845,0.050876,0.348510,0.405923,0.218670,0.322860,0.349813,0.228641,0.299129,0.704604,0.611483,0.668784,0.630846,0.209990,-0.044099,,,,
0.937500,0.250000,0.625000,0.863669,0.050876,0.348510,0.460090,0.245217,0.325076,0.401274,0.255096,0.310155,0.737588,0.634212,0.676902,0.655792,0.223686,-0.032020,,,,
1.000000,0.250000,0.625000,1.000000,0.050876,0.348510,0.519251,0.274211,0.327497,0.457479,0.283990,0.322197,0.770532,0.657306,0.685552,0.681018,0.236656,-0.020086,,,,
0.000000,0.312500,0.625000,0.000000,0.079581,0.348510,0.096101,0.082067,0.312883,0.060604,0.091590,0.241955,0.392796,0.450765,0.623129,0.437864,-0.036977,-0.141052,,,,
0.062500,0.312500,0.625000,0.005156,0.079581,0.348510,0.098338,0.083163,0.312974,0.062729,0.092683,0.242411,0.397335,0.452550,0.623520,0.440234,-0.032158,-0.139853,,,,
0.125000,0.312500,0.625000,0.014350,0.079581,0.348510,0.102328,0.085118,0.313138,0.066520,0.094632,0.243223,0.405182,0.455700,0.624216,0.444382,-0.023973,-0.137747,,,,
0.187500,0.312500,0.625000,0.029343,0.079581,0.348510,0.108834,0.088307,0.313404,0.072701,0.097809,0.244547,0.417363,0.460744,0.625347,0.450945,-0.011624,-0.134397,,,,
0.250000,0.312500,0.625000,0.050876,0.079581,0.348510,0.118178,0.092887,0.313786,0.081578,0.102373,0.246449,0.433702,0.467802,0.626964,0.459977,0.004283,-0.129758,,,,
0.312500,0.312500,0.625000,0.079581,0.079581,0.348510,0.130635,0.098991,0.314296,0.093413,0.108457,0.248985,0.453735,0.476891,0.629106,0.471398,0.022797,-0.123857,,,,
0.375000,0.312500,0.625000,0.116016,0.079581,0.348510,0.146446,0.106740,0.314943,0.108434,0.116179,0.252203,0.476857,0.487950,0.631805,0.485030,0.042886,-0.116785,,,,
0.437500,0.312500,0.625000,0.160683,0.079581,0.348510,0.165829,0.116239,0.315736,0.126848,0.125645,0.256148,0.502453,0.500859,0.635083,0.500647,0.063637,-0.108668,,,,
0.500000,0.312500,0.625000,0.214041,0.079581,0.348510,0.188984,0.127587,0.316683,0.148847,0.136954,0.260861,0.529964,0.515456,0.638954,0.518006,0.084345,-0.099661,,,,
0.562500,0.312500,0.625000,0.276518,0.079581,0.348510,0.216095,0.140874,0.317793,0.174604,0.150195,0.266380,0.558922,0.531560,0.643429,0.536862,0.104527,-0.089925,,,,
0.625000,0.312500,0.625000,0.348510,0.079581,0.348510,0.247337,0.156185,0.319071,0.204284,0.165453,0.272739,0.588950,0.548982,0.648508,0.556988,0.123894,-0.079618,,,,
0.687500,0.312500,0.625000,0.430393,0.079581,0.348510,0.282870,0.173600,0.320525,0.238042,0.182808,0.279971,0.619752,0.567542,0.654191,0.578176,0.142304,-0.068889,,,,
0.750000,0.312500,0.625000,0.522522,0.079581,0.348510,0.322849,0.193193,0.322161,0.276024,0.202333,0.288109,0.651102,0.587069,0.660469,0.600245,0.159715,-0.057870,,,,
0.812500,0.312500,0.625000,0.625232,0.079581,0.348510,0.367420,0.215036,0.323985,0.318368,0.224101,0.297181,0.682826,0.607409,0.667330,0.623036,0.176154,-0.046676,,,,
0.875000,0.312500,0.625000,0.738845,0.079581,0.348510,0.416722,0.239199,0.326002,0.365207,0.248180,0.307217,0.714792,0.628428,0.674758,0.646414,0.191680,-0.035404,,,,
0.937500,0.312500,0.625000,0.863669,0.079581,0.348510,0.470890,0.265746,0.328219,0.416669,0.274636,0.318242,0.746902,0.650008,0.682736,0.670265,0.206375,-0.024133,,,,
1.000000,0.312500,0.625000,1.000000,0.079581,0.348510,0.530051,0.294739,0.330639,0.472874,0.303529,0.330284,0.779080,0.672048,0.691241,0.694493,0.220325,-0.012927,,,,
0.000000,0.375000,0.625000,0.000000,0.116016,0.348510,0.109808,0.108123,0.316871,0.080144,0.116391,0.252221,0.431145,0.488247,0.631820,0.475646,-0.048242,-0.117748,,,,
0.062500,0.375000,0.625000,0.005156,0.116016,0.348510,0.112045,0.109219,0.316963,0.082269,0.117484,0.252676,0.434923,0.489771,0.632200,0.477648,-0.044296,-0.116765,,,,
0.125000,0.375000,0.625000,0.014350,0.116016,0.348510,0.116035,0.111175,0.317126,0.086060,0.119432,0.253488,0.441503,0.492464,0.632877,0.481167,-0.037518,-0.115034,,,,
0.187500,0.375000,0.625000,0.029343,0.116016,0.348510,0.122541,0.114363,0.317392,0.092241,0.122610,0.254813,0.451829,0.496793,0.633977,0.486772,-0.027112,-0.112268,,,,
0.250000,0.375000,0.625000,0.050876,0.116016,0.348510,0.131885,0.118943,0.317775,0.101118,0.127174,0.256715,0.465883,0.502882,0.635551,0.494555,-0.013394,-0.108410,,,,
0.312500,0.375000,0.625000,0.079581,0.116016,0.348510,0.144342,0.125048,0.318284,0.112953,0.133258,0.259250,0.483391,0.510776,0.637636,0.504496,0.003003,-0.103464,,,,
0.375000,0.375000,0.625000,0.116016,0.116016,0.348510,0.160153,0.132796,0.318931,0.127974,0.140979,0.262468,0.503934,0.520458,0.640264,0.516492,0.021305,-0.097479,,,,
0.437500,0.375000,0.625000,0.160683,0.116016,0.348510,0.179536,0.142296,0.319724,0.146388,0.150446,0.266414,0.527030,0.531855,0.643456,0.530385,0.040744,-0.090541,,,,
0.500000,0.375000,0.625000,0.214041,0.116016,0.348510,0.202691,0.153644,0.320672,0.168386,0.161755,0.271127,0.552208,0.544861,0.647228,0.545990,0.060656,-0.082760,,,,
0.562500,0.375000,0.625000,0.276518,0.116016,0.348510,0.229802,0.166931,0.321781,0.194144,0.174996,0.276645,0.579039,0.559340,0.651590,0.563110,0.080525,-0.074260,,,,
0.625000,0.375000,0.625000,0.348510,0.116016,0.348510,0.261044,0.182242,0.323060,0.223824,0.190254,0.283004,0.607159,0.575146,0.656545,0.581551,0.099990,-0.065167,,,,
0.687500,0.375000,0.625000,0.430393,0.116016,0.348510,0.296577,0.199656,0.324514,0.257582,0.207608,0.290237,0.636266,0.592127,0.662091,0.601130,0.118818,-0.055607,,,,
0.750000,0.375000,0.625000,0.522522,0.116016,0.348510,0.336556,0.219249,0.326149,0.295564,0.227134,0.298375,0.666117,0.610137,0.668222,0.621680,0.136884,-0.045695,,,,
0.812500,0.375000,0.625000,0.625232,0.116016,0.348510,0.381127,0.241093,0.327973,0.337908,0.248902,0.307447,0.696519,0.629037,0.674927,0.643051,0.154135,-0.035537,,,,
0.875000,0.375000,0.625000,0.738845,0.116016,0.348510,0.430429,0.265255,0.329991,0.384747,0.272981,0.317482,0.727319,0.648700,0.682192,0.665108,0.170574,-0.025224,,,,
0.937500,0.375000,0.625000,0.863669,0.116016,0.348510,0.484597,0.291802,0.332207,0.436209,0.299436,0.328508,0.758400,0.669013,0.689999,0.687738,0.186233,-0.014834,,,,
1.000000,0.375000,0.625000,1.000000,0.116016,0.348510,0.543758,0.320796,0.334628,0.492414,0.328330,0.340550,0.789666,0.689875,0.698329,0.710840,0.201163,-0.004433,,,,
0.000000,0.437500,0.625000,0.000000,0.160683,0.348510,0.126612,0.140066,0.321761,0.104098,0.146795,0.264806,0.470415,0.527518,0.642159,0.515034,-0.061284,-0.094354,,,,
0.062500,0.437500,0.625000,0.005156,0.160683,0.348510,0.128849,0.141163,0.321852,0.106224,0.147888,0.265261,0.473595,0.528824,0.642527,0.516738,-0.057999,-0.093547,,,,
0.125000,0.437500,0.625000,0.014350,0.160683,0.348510,0.132839,0.143118,0.322016,0.110014,0.149836,0.266073,0.479163,0.531136,0.643182,0.519742,-0.052308,-0.092122,,,,
0.187500,0.437500,0.625000,0.029343,0.160683,0.348510,0.139345,0.146307,0.322282,0.116195,0.153014,0.267397,0.487974,0.534865,0.644247,0.524551,-0.043456,-0.089837,,,,
0.250000,0.437500,0.625000,0.050876,0.160683,0.348510,0.148689,0.150886,0.322664,0.125073,0.157578,0.269299,0.500097,0.540130,0.645771,0.531275,-0.031579,-0.086634,,,,
0.312500,0.437500,0.625000,0.079581,0.160683,0.348510,0.161146,0.156991,0.323174,0.136907,0.163662,0.271835,0.515397,0.546994,0.647791,0.539934,-0.017076,-0.082500,,,,
0.375000,0.437500,0.625000,0.116016,0.160683,0.348510,0.176957,0.164740,0.323821,0.151928,0.171384,0.275053,0.533596,0.555465,0.650338,0.550476,-0.000506,-0.077457,,,,
0.437500,0.437500,0.625000,0.160683,0.160683,0.348510,0.196340,0.174239,0.324614,0.170343,0.180850,0.278999,0.554338,0.565509,0.653432,0.562800,0.017519,-0.071561,,,,
0.500000,0.437500,0.625000,0.214041,0.160683,0.348510,0.219495,0.185587,0.325561,0.192341,0.192159,0.283712,0.577241,0.577059,0.657091,0.576771,0.036417,-0.064886,,,,
0.562500,0.437500,0.625000,0.276518,0.160683,0.348510,0.246606,0.198874,0.326671,0.218098,0.205400,0.289230,0.601937,0.590020,0.661324,0.592237,0.055691,-0.057525,,,,
0.625000,0.437500,0.625000,0.348510,0.160683,0.348510,0.277848,0.214185,0.327949,0.247779,0.220658,0.295589,0.628089,0.604282,0.666136,0.609040,0.074948,-0.049576,,,,
0.687500,0.437500,0.625000,0.430393,0.160683,0.348510,0.313381,0.231599,0.329403,0.281537,0.238012,0.302822,0.655408,0.619726,0.671525,0.627024,0.093903,-0.041139,,,,
0.750000,0.437500,0.625000,0.522522,0.160683,0.348510,0.353360,0.251192,0.331039,0.319518,0.257538,0.310960,0.683647,0.636229,0.677488,0.646040,0.112363,-0.032312,,,,
0.812500,0.437500,0.625000,0.625232,0.160683,0.348510,0.397931,0.273036,0.332863,0.361863,0.279306,0.320032,0.712603,0.653672,0.684013,0.665950,0.130214,-0.023186,,,,
0.875000,0.437500,0.625000,0.738845,0.160683,0.348510,0.447233,0.297199,0.334880,0.408702,0.303385,0.330067,0.742111,0.671941,0.691089,0.686630,0.147396,-0.013846,,,,
0.937500,0.437500,0.625000,0.863669,0.160683,0.348510,0.501401,0.323745,0.337097,0.460163,0.329840,0.341093,0.772036,0.690931,0.698700,0.707967,0.163895,-0.004363,,,,
1.000000,0.437500,0.625000,1.000000,0.160683,0.348510,0.560562,0.352739,0.339517,0.516368,0.358734,0.353135,0.802269,0.710544,0.706828,0.729861,0.179723,0.005199,,,,
0.000000,0.500000,0.625000,0.000000,0.214041,0.348510,0.146686,0.178226,0.327602,0.132714,0.183116,0.279840,0.510081,0.567861,0.654088,0.555350,-0.075431,-0.071397,,,,
0.062500,0.500000,0.625000,0.005156,0.214041,0.348510,0.148923,0.179322,0.327693,0.134840,0.184208,0.280295,0.512790,0.568988,0.654443,0.556813,-0.072651,-0.070731,,,,
0.125000,0.500000,0.625000,0.014350,0.214041,0.348510,0.152913,0.181278,0.327857,0.138630,0.186157,0.281107,0.517551,0.570987,0.655074,0.559399,-0.067806,-0.069554,,,,
0.187500,0.500000,0.625000,0.029343,0.214041,0.348510,0.159419,0.184466,0.328123,0.144811,0.189335,0.282431,0.525131,0.574218,0.656101,0.563554,-0.060196,-0.067659,,,,
0.250000,0.500000,0.625000,0.050876,0.214041,0.348510,0.168763,0.189046,0.328505,0.153689,0.193898,0.284333,0.535650,0.578795,0.657571,0.569394,-0.049845,-0.064993,,,,
0.312500,0.500000,0.625000,0.079581,0.214041,0.348510,0.181220,0.195151,0.329015,0.165523,0.199982,0.286869,0.549060,0.584786,0.659520,0.576963,-0.036993,-0.061532,,,,
0.375000,0.500000,0.625000,0.116016,0.214041,0.348510,0.197031,0.202899,0.329662,0.180544,0.207704,0.290087,0.565190,0.592218,0.661977,0.586246,-0.022032,-0.057284,,,,
0.437500,0.500000,0.625000,0.160683,0.214041,0.348510,0.216414,0.212399,0.330455,0.198959,0.217171,0.294033,0.583787,0.601082,0.664964,0.597182,-0.005430,-0.052281,,,,
0.500000,0.500000,0.625000,0.214041,0.214041,0.348510,0.239569,0.223746,0.331402,0.220957,0.228479,0.298746,0.604555,0.611339,0.668499,0.609679,0.012328,-0.046573,,,,
0.562500,0.500000,0.625000,0.276518,0.214041,0.348510,0.266680,0.237033,0.332512,0.246714,0.241721,0.304264,0.627189,0.622928,0.672590,0.623622,0.030793,-0.040224,,,,
0.625000,0.500000,0.625000,0.348510,0.214041,0.348510,0.297922,0.252344,0.333790,0.276395,0.256979,0.310623,0.651393,0.635768,0.677243,0.638887,0.049579,-0.033310,,,,
0.687500,0.500000,0.625000,0.430393,0.214041,0.348510,0.333455,0.269759,0.335244,0.310153,0.274333,0.317856,0.676901,0.649769,0.682459,0.655346,0.068378,-0.025910,,,,
0.750000,0.500000,0.625000,0.522522,0.214041,0.348510,0.373434,0.289352,0.336880,0.348134,0.293858,0.325993,0.703475,0.664833,0.688234,0.672870,0.086957,-0.018101,,,,
0.812500,0.500000,0.625000,0.625232,0.214041,0.348510,0.418005,0.311195,0.338704,0.390479,0.315627,0.335066,0.730913,0.680860,0.694560,0.691337,0.105153,-0.009962,,,,
0.875000,0.500000,0.625000,0.738845,0.214041,0.348510,0.467307,0.335358,0.340721,0.437318,0.339706,0.345101,0.759042,0.697752,0.701426,0.710634,0.122859,-0.001565,,,,
0.937500,0.500000,0.625000,0.863669,0.214041,0.348510,0.521475,0.361905,0.342938,0.488779,0.366161,0.356127,0.787718,0.715414,0.708818,0.730656,0.140014,0.007023,,,,
1.000000,0.500000,0.625000,1.000000,0.214041,0.348510,0.580636,0.390899,0.345358,0.544985,0.395055,0.368169,0.816823,0.733757,0.716719,0.751307,0.156591,0.015745,,,,
0.000000,0.562500,0.625000,0.000000,0.276518,0.348510,0.170190,0.222906,0.334441,0.166220,0.225643,0.297442,0.549830,0.608799,0.667525,0.596150,-0.090181,-0.049191,,,,
0.062500,0.562500,0.625000,0.005156,0.276518,0.348510,0.172427,0.224002,0.334533,0.168346,0.226735,0.297898,0.552163,0.609780,0.667866,0.597418,-0.087795,-0.048638,,,,
0.125000,0.562500,0.625000,0.014350,0.276518,0.348510,0.176417,0.225958,0.334696,0.172136,0.228684,0.298710,0.556277,0.611522,0.668472,0.599664,-0.083616,-0.047659,,,,
0.187500,0.562500,0.625000,0.029343,0.276518,0.348510,0.182923,0.229146,0.334962,0.178318,0.231862,0.300034,0.562857,0.614341,0.669458,0.603282,-0.077004,-0.046079,,,,
0.250000,0.562500,0.625000,0.050876,0.276518,0.348510,0.192268,0.233726,0.335344,0.187195,0.236425,0.301936,0.572047,0.618346,0.670870,0.608388,-0.067917,-0.043848,,,,
0.312500,0.562500,0.625000,0.079581,0.276518,0.348510,0.204724,0.239831,0.335854,0.199029,0.242509,0.304472,0.583856,0.623605,0.672743,0.615040,-0.056488,-0.040941,,,,
0.375000,0.562500,0.625000,0.116016,0.276518,0.348510,0.220535,0.247579,0.336501,0.214050,0.250231,0.307690,0.598189,0.630155,0.675105,0.623245,-0.042981,-0.037353,,,,
0.437500,0.562500,0.625000,0.160683,0.276518,0.348510,0.239918,0.257079,0.337294,0.232465,0.259698,0.311635,0.614874,0.638003,0.677978,0.632973,-0.027747,-0.033102,,,,
0.500000,0.562500,0.625000,0.214041,0.276518,0.348510,0.263073,0.268427,0.338242,0.254463,0.271006,0.316349,0.633687,0.647132,0.681379,0.644163,-0.011176,-0.028219,,,,
0.562500,0.562500,0.625000,0.276518,0.276518,0.348510,0.290185,0.281714,0.339351,0.280220,0.284248,0.321867,0.654385,0.657505,0.685318,0.656735,0.006346,-0.022750,,,,
0.625000,0.562500,0.625000,0.348510,0.276518,0.348510,0.321426,0.297025,0.340629,0.309901,0.299506,0.328226,0.676718,0.669065,0.689802,0.670591,0.024463,-0.016750,,,,
0.687500,0.562500,0.625000,0.430393,0.276518,0.348510,0.356959,0.314439,0.342083,0.343659,0.316860,0.335459,0.700448,0.681746,0.694832,0.685628,0.042868,-0.010278,,,,
0.750000,0.562500,0.625000,0.522522,0.276518,0.348510,0.396938,0.334032,0.343719,0.381640,0.336385,0.343596,0.725356,0.695471,0.700405,0.701740,0.061312,-0.003397,,,,
0.812500,0.562500,0.625000,0.625232,0.276518,0.348510,0.441509,0.355876,0.345543,0.423985,0.358154,0.352669,0.751248,0.710160,0.706516,0.718822,0.079602,0.003829,,,,
0.875000,0.562500,0.625000,0.738845,0.276518,0.348510,0.490812,0.380038,0.347560,0.470824,0.382233,0.362704,0.777952,0.725731,0.713155,0.736772,0.097595,0.011339,,,,
0.937500,0.562500,0.625000,0.863669,0.276518,0.348510,0.544979,0.406585,0.349777,0.522285,0.408688,0.373730,0.805321,0.742103,0.720310,0.755495,0.115193,0.019075,,,,
1.000000,0.562500,0.625000,1.000000,0.276518,0.348510,0.604140,0.435579,0.352198,0.578491,0.437582,0.385772,0.833231,0.759194,0.727964,0.774902,0.132334,0.026985,,,,
0.000000,0.625000,0.625000,0.000000,0.348510,0.348510,0.197274,0.274392,0.342322,0.204830,0.274647,0.317727,0.589474,0.650018,0.682367,0.637145,-0.105186,-0.027905,,,,
0.062500,0.625000,0.625000,0.005156,0.348510,0.348510,0.199512,0.275488,0.342413,0.206955,0.275740,0.318182,0.591506,0.650879,0.682693,0.638254,-0.103111,-0.027442,,,,
0.125000,0.625000,0.625000,0.014350,0.348510,0.348510,0.203501,0.277443,0.342577,0.210746,0.277689,0.318994,0.595095,0.652408,0.683273,0.640221,-0.099465,-0.026621,,,,
0.187500,0.625000,0.625000,0.029343,0.348510,0.348510,0.210008,0.280632,0.342843,0.216927,0.280866,0.320318,0.600857,0.654887,0.684217,0.643397,-0.093664,-0.025295,,,,
0.250000,0.625000,0.625000,0.050876,0.348510,0.348510,0.219352,0.285211,0.343225,0.225805,0.285430,0.322220,0.608944,0.658415,0.685569,0.647894,-0.085627,-0.023417,,,,
0.312500,0.625000,0.625000,0.079581,0.348510,0.348510,0.231809,0.291316,0.343735,0.237639,0.291514,0.324756,0.619402,0.663060,0.687362,0.653774,-0.075417,-0.020961,,,,
0.375000,0.625000,0.625000,0.116016,0.348510,0.348510,0.247619,0.299065,0.344382,0.252660,0.299236,0.327974,0.632187,0.668864,0.689625,0.661061,-0.063205,-0.017918,,,,
0.437500,0.625000,0.625000,0.160683,0.348510,0.348510,0.267002,0.308564,0.345175,0.271075,0.308702,0.331920,0.647187,0.675844,0.692380,0.669746,-0.049248,-0.014293,,,,
0.500000,0.625000,0.625000,0.214041,0.348510,0.348510,0.290157,0.319912,0.346122,0.293073,0.320011,0.336633,0.664240,0.683998,0.695641,0.679793,-0.033852,-0.010107,,,,
0.562500,0.625000,0.625000,0.276518,0.348510,0.348510,0.317269,0.333199,0.347232,0.318830,0.333252,0.342151,0.683156,0.693305,0.699422,0.691144,-0.017338,-0.005390,,,,
0.625000,0.625000,0.625000,0.348510,0.348510,0.348510,0.348510,0.348510,0.348510,0.348510,0.348510,0.348510,0.703729,0.703729,0.703729,0.703728,-0.000021,-0.000182,,,,
0.687500,0.625000,0.625000,0.430393,0.348510,0.348510,0.384043,0.365925,0.349964,0.382268,0.365864,0.355743,0.725754,0.715221,0.708563,0.717464,0.017811,0.005473,,,,
0.750000,0.625000,0.625000,0.522522,0.348510,0.348510,0.424022,0.385518,0.351600,0.420250,0.385390,0.363880,0.749036,0.727724,0.713926,0.732265,0.035910,0.011526,,,,
0.812500,0.625000,0.625000,0.625232,0.348510,0.348510,0.468593,0.407361,0.353424,0.462594,0.407158,0.372953,0.773393,0.741176,0.719810,0.748042,0.054068,0.017926,,,,
0.875000,0.625000,0.625000,0.738845,0.348510,0.348510,0.517896,0.431524,0.355441,0.509433,0.431237,0.382988,0.798661,0.755507,0.726209,0.764708,0.072123,0.024623,,,,
0.937500,0.625000,0.625000,0.863669,0.348510,0.348510,0.572063,0.458071,0.357658,0.560895,0.457692,0.394014,0.824696,0.770651,0.733112,0.782177,0.089949,0.031568,,,,
1.000000,0.625000,0.625000,1.000000,0.348510,0.348510,0.631224,0.487064,0.360078,0.617100,0.486586,0.406056,0.851370,0.786538,0.740506,0.800369,0.107456,0.038714,,,,
